RA,DEC,AGN,index
141.704219,2.864235,False,422935
120.733221,31.798514,True,33010
187.138891,65.088396,True,493979
357.628662,-10.166727,False,692964
247.34255027297505,27.78571205935333,True,246796
28.674246000000004,-14.94811,False,1069254
216.699112,33.443943,False,1179766
338.170654,17.450209,False,1141071
175.491961,40.819277,True,83784
150.309448,59.575233,False,1172038
236.793229,-0.489166,False,676553
18.56410682493112,3.3290961201318168,True,243466
123.482657,14.597601,False,644773
346.485809,32.435783,False,1221673
126.72286472874153,5.241737877283847,True,229660
261.077515,9.171902,False,1202469
233.032401,1.165623,True,131789
268.451416,47.259926,False,733708
170.743101683112,26.40358174805193,True,79615
223.577244,2.601479,True,551454
201.65477200132787,64.79523212224103,True,105418
134.043324,37.881654,True,41939
28.941305,32.307484,False,702643
158.71319599999995,29.00613400000001,False,1090474
146.991982,43.920043,True,51726
200.956900727306,24.391477991102985,True,104596
24.23846850292804,9.804169868975212,True,237003
324.2956660000001,0.099746,True,150252
70.92524059920498,-78.97554428405398,True,307476
193.19695005078475,-21.329273138153404,True,184971
26.776849,14.758591,False,391222
142.63038600000004,19.177284,False,1171565
197.672187,1.582539,True,332036
227.884308,35.007481,True,716220
6.201283999999999,7.348458,False,1149012
210.656021,29.878,False,1111577
7.21921,26.250498,False,1059035
211.02198447402,-34.218272836346,True,344638
221.358948,44.748699,False,1192495
180.088867,14.548234,False,1099414
347.5745833333333,-30.863611111111112,False,1041646
125.380821,9.801471,False,1078718
246.6665698662,-24.485274920185,True,361699
156.75648,11.752594,False,447802
272.9146121720684,39.56659460462592,True,271233
214.698884,11.469706,False,539453
216.803009,34.216209,False,1180207
4.65542,16.579720000000002,False,38
198.0641666666667,0.8391666666666667,False,1036428
325.056885,23.725836,False,1217415
200.917437,26.324936,True,520976
331.9049990000001,-0.262477,True,154082
171.434054,-1.424884,True,330303
234.407867,1.878769,False,1122705
130.34536599999998,19.188036,False,380056
225.271927,18.470976,False,1118247
200.363206,-1.068537,True,103870
158.47318,27.249498,True,67567
210.807025,28.758736,True,532914
222.727107,47.06736,True,119877
231.3379801760144,-74.92701162031625,True,313552
150.471462,48.155028,True,55393
145.70082069999995,32.6687054,True,269120
107.620163362557,13.91952053968167,True,233956
35.678462615657565,86.23827056814997,True,377509
13.450952368608926,-18.59505592510161,True,193069
179.0175,24.34889,True,85813
216.939941,34.584225,False,1180795
232.536492,35.498641,False,673964
179.54615800000005,1.0628879999999998,False,1099264
165.022415,32.617565,False,1093323
250.74069,26.382637,False,612785
45.03005200000001,4.42278,False,1073565
334.2153571952872,-18.8034828010498,True,186255
134.694046,29.145994,False,1080700
8.135342576750512,-36.767693770415896,True,161510
356.075348,39.369827,False,1224701
29.521969,10.383481,False,702853
26.410493,13.028712,False,641337
291.87975616191,1.483733968323,True,372431
13.862530131346205,-37.6036733108234,True,358853
154.57093500000005,13.656412,True,61207
56.43335,-0.025882,False,1158779
240.757935,35.497158,False,1125825
115.829772,17.333206,False,643655
194.9208333333333,1.7169444444444444,False,1036373
1.3984314120969543,-3.6333783017937136,False,806
181.819128,15.345764,True,87032
158.285049,2.896479,False,451998
155.191038,8.541018,True,443614
314.285095,-14.538081,False,1133949
340.577759,-1.16524,False,1048365
214.101307,1.295648,False,669320
261.1453286515141,-79.58194841682399,True,304423
207.943115,-4.966571,False,1110639
152.283308,32.254954999999995,True,57871
209.397501,8.687717,True,531343
63.52382946641335,-78.3797787746548,True,310787
144.492165,-2.746372,False,650760
213.27344900000003,32.061083,False,537352
218.29837,33.487976,False,1187091
123.509827,23.674944,True,1077883
168.997894,25.065289,False,1095355
248.6228066557001,48.26445065918832,True,144786
93.78249945966655,-19.293962965694348,True,197557
290.34244785165674,-67.22095336376549,True,309681
179.872682,-0.3735219999999999,False,485654
224.091057,56.313155,True,122051
16.787484307186162,19.449437948736,True,258842
315.7903970000001,-0.809475,True,337213
225.978912,44.591559,True,124549
3.88421700643579,23.27149132671537,False,1868
330.0431399071355,26.476306009407097,True,153240
222.158296,37.29171,False,670523
127.791191,-1.048935,False,1045438
126.473539,13.019644,False,406501
182.166347,23.840332,False,661470
193.726242,39.771946,False,1104147
3.235592,-12.219129,False,1055788
222.931004,40.663059,True,120199
56.196739,-5.027548,False,1158701
67.53911077597598,35.3333226699341,True,737079
203.038623,25.383716,False,525410
181.782491,-0.083054,True,87009
158.21259779617438,34.66640678150775,False,271123
253.991702,16.860266,True,617345
167.39521217141615,-34.36885473185384,True,319931
30.18665,-20.35367,False,1052990
39.87336,-3.555171,False,1156775
239.659553,8.283308,True,138938
223.7386224,45.7098037,True,121510
4.700652,-9.187823,True,387722
149.14863300000005,59.29231,True,53881
29.75217357424016,40.577081203522255,True,271286
72.83581,-17.5034,False,1053087
239.790139,35.436707,False,589826
39.804880412735,16.522628783906,True,350953
230.460741,14.633710999999998,True,231136
137.472519,26.909002,True,417457
20.72609176453011,6.529741182663,True,18746
193.964896,42.464135,True,664299
5.615736,17.494362,True,694807
179.758444,-0.099481,False,485500
270.8158734131789,34.03320561059803,True,277388
173.56285,0.608362,False,659219
322.877106,16.92141,False,1216414
245.568092,13.526069,False,809289
207.364243,-4.078884,False,1176983
124.392822,30.382372,False,1078234
210.563882,28.839076,True,532552
224.361008,37.140194,False,1117692
195.296612,42.172429,True,98570
203.442993,15.238028,False,1176783
355.96405,20.297962,False,1145508
236.238312,37.023392,False,1123714
222.41089191385447,-10.18346685203982,True,735216
356.426178,2.521818,False,1224881
148.8885985178415,18.14940959092,True,344665
237.408067,-1.445078,True,208483
56.34301,8.441788,False,1158748
249.891577,19.324008,False,611422
38.0619354877694,-2.8126266247650604,True,29467
222.996915,3.05,False,549833
219.726471,35.190956,False,1114574
219.256668,34.136879,False,1191307
4.374515,23.267555,False,1148219
251.624504,19.427154,False,685026
246.5318348293468,-24.46161593277284,True,379670
246.547406,0.091959,False,604663
134.64760904503038,38.26739028042839,True,42253
214.0591208885892,11.423819484828256,True,344804
157.388631,13.732351,False,449705
12.849924,3.597615,True,1061792
204.890942,15.019524,True,527962
227.4977623552568,56.996513169714326,False,376571
218.290451,34.358891,False,1187049
149.7278822907584,-16.670556694273856,True,199979
189.1206794844229,62.1044513717325,True,347726
351.5023617768258,-62.92955064903761,True,304227
146.194573,-1.456071,False,651227
96.36428174371258,42.26301641036007,True,264552
329.178558,-1.718559,True,725671
214.92808085742752,52.91817818532581,True,799397
345.9392627319458,49.0238193516924,True,270254
125.136816,50.842872,True,36387
100.48143194324604,48.7149910333393,True,264970
138.183731,31.515505,False,1081969
32.805492,14.597162,False,703724
158.010338,15.452939,False,451338
135.071943,30.656247,True,413760
221.584998,37.967254,False,545942
242.259708,18.600868,True,259657
152.438153,20.061135,True,437916
155.479267,25.879018,False,654305
144.147693,66.334295,False,650606
119.14912883299,-60.614675911042006,False,341818
219.37735,9.939732,True,542099
214.453916408946,52.71452612357098,False,797487
217.349838,34.736179,False,1182709
85.99911637327324,69.49277777657929,True,292855
211.979521,-0.016812,True,336193
356.6699929355223,-54.7657109677133,True,308512
169.820114,30.795017,False,1095793
164.35821293582137,-5.008892405381777,True,201580
198.00108788317905,-1.1779110713928216,True,335430
129.169139,12.12031,True,40090
221.12236600000003,10.006481,False,544863
343.19761026828184,-75.54020502174183,True,308941
268.477234,16.269384,False,1131377
218.870621,35.40863,False,1189821
217.884369,34.473339,False,733086
19.613678,46.292603,False,1151975
320.29357605051064,37.6320746643394,True,272101
224.194597,40.104109,False,671397
176.943222,19.178892,False,1098551
242.001129,39.151108,False,1195907
207.745361,-5.661462,False,1110596
126.975581,7.46771,False,646411
135.654088,35.506493,True,414632
177.929601,15.267396,True,483097
104.17781966895129,-25.43246724497697,True,188159
201.532266,-1.16517,True,335811
144.17038,-2.767982,False,1171686
198.310271,0.789507,True,335467
47.70073392574151,-13.613699683521515,True,217387
124.613813,23.641176,False,645296
127.686066,52.711922,False,1079663
239.712112,33.768806,False,1125353
328.020325,28.347139,False,1138870
226.34306400000003,19.692104,False,245579
7.191788804499248,50.0390284499974,True,268491
117.754593,8.336252,False,1077118
260.201141,59.690716,True,362299
328.3979490000001,-3.037633,False,1218638
10.816025335406646,-67.38520911211026,True,307780
42.249546,-4.5145300000000015,False,1073236
197.090034,-0.4118850000000001,True,335337
189.88244625178143,47.802160929629046,True,90484
234.344805,-0.236936,True,133192
168.795578,-15.053745,True,710747
148.289267,44.714692,False,801564
164.852562,-0.84485,True,463739
6.404389691716688,5.240968359833729,True,5395
13.89953,1.6746599999999998,True,734194
265.43454,46.931137,False,1203315
194.171636,43.678581,True,97009
258.65395905735,4.929308184520576,True,241669
171.500539,-0.192781,False,658575
148.236885,19.409953,True,52916
190.027629,23.294168,False,662886
200.678146,0.948297,False,1107966
234.547821,37.953079,False,1193872
174.78268300000005,-1.150387,False,808107
246.781558,12.80045,False,682734
341.948364,32.104996,True,727729
353.1691666666666,-27.32361111111112,True,1038005
350.03098711298804,-14.23440168302943,True,223395
64.011185,32.451885,False,1159818
170.770432,-10.28547,True,1096256
63.72247466495462,69.34934226210086,True,291927
266.57169,59.209986,False,625548
111.82852,40.588921,False,642797
311.010109,-6.863859,False,627619
167.08748,30.03640900000001,False,467017
216.283875,33.960968,False,1178152
35.23452083333333,-4.468372777777779,False,1229082
126.3195646861814,-56.8839265372888,True,313295
167.561599,25.059562,False,467626
244.67147000000003,19.523389,True,142886
214.3748089141518,52.46327827249183,False,341200
142.378749,-2.017178,True,649867
249.34430700875825,32.542317556696894,True,145192
194.389174,5.368858,True,506843
127.116151,15.297167000000002,True,407655
173.89585102629025,4.877266363474072,True,82321
356.405125,15.641454,True,638822
221.065675,30.729564,False,544748
142.2586729703079,1.3187377210419078,True,47485
356.7831715351325,48.02413052699306,True,272212
126.199262,29.520801,True,37540
221.896419,45.775305,True,118690
192.683889,31.797068,False,663783
255.583115,-10.299974,False,1201048
180.061725,15.897951,True,485935
180.2283333333333,1.6908333333333334,False,1037228
43.25285132986711,-55.10051274005564,True,303149
259.26744826197034,66.32517276206063,True,283244
68.72145657702967,1.2950220313013343,True,234995
206.847459,10.171058,True,529699
355.232758,-19.283133,True,730084
335.026245,4.7183980000000005,True,726535
234.477161,3.3222050000000003,True,573978
211.928114,30.121258,True,112121
167.47265638772137,-76.57377771436472,True,346687
249.004732,31.887094,True,609977
195.43536,47.653204,True,265731
212.647235,45.074422,False,668864
244.15512,9.284648,True,142649
155.69210900000004,30.223883,True,444847
157.42529299999995,11.497696,False,449799
354.5667685059332,17.40070491280847,True,252416
334.17580414699216,-17.663022747316898,True,367864
225.306086,47.933871,False,555454
261.516479,8.095011999999999,False,1202588
145.611082,-2.7925470000000003,True,428690
165.49783,16.959794,False,464756
243.468635,40.062161,True,280863
84.45940320779194,2.244566423997732,True,237781
35.777896662670976,11.712049447886416,True,242285
176.786811,15.357325,False,481635
164.05485895615232,-34.044842395844675,True,162220
150.34307900000005,20.314318,False,1086103
129.695248,0.029205,False,410830
155.899689,7.61534,False,1088812
156.348462,43.030253,True,64037
210.356665,58.280758,True,110696
203.00258,23.814524,False,525347
174.52671,46.818547,True,82885
189.200389,31.044751,False,495782
346.309906,34.623940000000005,False,1221646
329.71109,-0.277719,False,1139241
159.71979299999995,18.754053,True,455038
174.13050800000005,-4.0636730000000005,False,1174468
173.127624,-8.125778,False,711327
302.1363967583166,18.857047897260863,True,246422
53.18375,-44.932497222222224,True,169652
198.970017,31.932365,False,713210
224.493689,30.562019,True,122654
217.895004,33.105106,False,1185059
193.33432,1.192337,False,1103906
8.984542999999997,0.4706229999999999,False,1052097
234.537384,0.213505,True,133415
136.736945,29.156181,True,416396
144.626431,-2.184651,True,427560
200.97834,30.858581,False,666671
146.66461,33.784746000000005,False,429886
138.1787244,31.8016077,True,383331
206.386887,9.041539,False,1176930
19.822211,0.110143,True,340046
161.10179,44.736024,True,457287
221.811951,-2.957112,False,1192570
197.190048,21.704227,True,100594
55.616995,-0.200846,False,642015
44.895008,-5.580941999999999,True,704878
7.196503,18.406971,False,1059016
223.869568,12.934279,False,1117364
33.379715000000004,6.590435,True,703877
347.780029,33.195255,False,1221912
172.925079,-8.673233999999999,False,711306
304.88632035865083,-11.781308574313917,True,222842
8.090281831097547,8.729356819741392,True,232106
29.858955995612178,11.507836877678956,True,26301
235.598618,37.293377,True,1123376
219.21028719447068,-27.298967665972945,False,182701
128.366821,1.1859620000000002,True,409629
82.08279797523876,-16.32758898679532,True,210385
140.410029,4.680604,True,420967
342.804535,30.584692,True,727853
35.253259710406,-4.3056456245045,True,348406
27.294149,-18.569599,True,701913
16.248232,19.468903,False,1062901
356.158478,-8.313125999999999,False,1145634
310.112331,-5.920372,False,688349
214.171188,-16.268818,False,1177591
177.34840400000004,15.572983,False,1098672
255.752228,45.51152800000001,False,1129918
10.94596,36.819828,False,1060954
195.478118,48.441032,False,509212
179.4488565336144,-23.28926370708344,True,175921
18.561676,0.04718,False,1063616
338.339477,22.622684,False,1141116
190.291019,5.817684,True,497297
25.42640168060308,18.37485731320672,True,23449
43.12991988552764,-20.55998791034456,True,183609
123.15408899999998,24.621173,False,807154
58.838051,15.819277,False,1159165
135.602606,10.988574,False,648066
25.919339424200267,-11.03898914263114,True,220163
249.946854,0.511574,False,611513
189.6408333333333,-2.1691666666666665,False,1032482
254.846817,66.318443,False,1200763
222.323301,62.542454000000006,True,547917
354.27625,-31.167777777777783,False,1042134
179.324954,3.301018,False,484944
159.8091914,46.0653583,True,69278
346.8789292349836,-11.793574934894108,True,222487
288.42574225386863,-75.223807499986,True,311254
140.743144,-0.636991,False,421469
359.100612,15.927243,True,639928
200.2728483817774,24.501618685480928,True,253482
163.08752900000005,51.123867,True,73102
239.166275,40.271454,True,1125122
147.202112,-1.087987,True,651501
262.12606800000003,7.237282,False,1202760
156.43911599999996,8.721577,True,446937
236.270675,0.819377,True,579196
218.207336,33.938274,False,1186620
19.175446,-23.010124,False,1151815
59.697899,19.399082,False,1159306
173.54708333333335,1.4666666666666668,False,1037015
328.556244,28.368866,False,1139018
164.759151,42.841038,True,463588
204.28064,12.419856,False,1109744
154.080207,26.022894,True,60467
175.581616,40.128573,False,479987
204.079649,22.915688,False,667431
5.665295021893767,0.960082549648604,True,4160
246.399607,47.213497,False,604329
112.679283,16.435423,False,707098
226.373066,19.900558,True,557815
193.6808333333333,-1.9188888888888889,False,1033618
234.699466,28.608197,True,133591
191.5878523,45.4866085,True,92914
350.1034616631416,43.00892720550716,True,349812
217.875992,34.350887,False,1184971
157.258275,25.195861,False,449317
83.502792,82.786629,True,706860
149.10978400000005,32.985205,True,432957
350.1208333333333,-28.67083333333333,False,1045325
210.650646,47.454313,True,110921
25.786814,56.034508,False,1154351
192.9268865650412,2.729475844280372,True,95104
21.001177,-0.675187,False,1064859
318.251373,-5.615238,False,1215156
331.887115,0.150249,False,1049014
131.55101182459876,-25.26990784785523,True,193283
193.309609,41.106737,True,503954
221.216843,2.3389830000000003,False,1192480
143.325885,1.140889,True,48634
250.815002,64.20137,False,1198588
251.560439,12.916021,False,685002
1.1866308023966317,-68.88131290324391,True,311136
63.849091,25.627026,False,1159776
333.413696,0.250765,False,1050188
246.859528,10.379525,False,1197044
329.6869200000001,-2.4817720000000003,True,725737
116.831286,8.829921,False,643768
192.570757,19.526957,True,502153
222.985535,20.17996,False,1192729
28.00985580089666,-13.88336876108567,True,209700
178.68384469769504,-44.63211274626584,True,318906
200.667572,14.740266,False,1107957
63.48936938275251,23.78577759422451,True,257340
217.638016,34.703754,False,1183957
128.62930500000002,21.916002,True,409924
25.967056,26.372499,False,1067453
208.969715263638,49.19527964624795,True,109991
355.26801787489,-54.050478066325,True,342635
238.326306,11.987231,False,677855
165.585929,15.796159,False,657219
325.580626,-8.49772,False,691557
158.250797,4.382184,False,451914
311.223095,-6.642655,False,627709
192.74125,-2.558611111111111,False,1032510
163.78656,44.825691,False,1092756
213.6708821173744,52.11544902159904,False,791624
324.510504,0.881971,True,150313
242.55686759900524,38.926042916009,True,277979
54.275639024957,0.62509947891748,False,341664
26.673416,-9.730927,False,1067938
140.494093,7.599088,False,421103
313.077131,-5.534371,False,809734
245.08548079303384,21.38221461332814,True,262509
215.042281,3.911603,True,237323
128.129929,59.147284,True,39374
193.723036,42.465287,True,96324
160.915277,4.794112999999999,True,457014
172.15583333333333,0.0138888888888888,False,1035875
141.404069,-2.109386,True,46799
178.1458044191701,-0.0952039790409152,True,241423
355.641846,24.762875,True,730311
218.691254,34.564377,False,1189029
159.16681599999995,16.899814000000006,True,453987
110.719974,40.818977,True,395175
149.302854,-2.164392,False,652176
164.214481,-3.127401,False,462571
4.555594999999999,2.800426,False,1148297
145.160831,10.656907,True,428181
202.151138,20.514559,False,1108868
220.45334900000003,19.043877,True,669959
121.52452,14.300201,True,398888
117.081108,8.083556,True,707470
231.6152761479108,-71.47636240255869,True,304655
179.90396,11.219055,False,485703
170.329276,2.567329,True,471800
248.771225,-11.439229,False,1197803
51.508695965895,28.880436347358,False,341650
54.384785,14.716516,False,1158260
179.915851,23.370023,False,485723
12.451833294771175,20.71283164353868,True,11518
141.780802,-1.947627,False,423049
178.82223226042296,3.74480873175117,True,85727
221.19489,3.414152,False,545025
249.462574,16.82207,False,610739
164.249573,-1.152165,False,1046477
194.522784,38.255792,True,97562
356.172058,-7.15182,True,730623
135.841781,14.728860999999998,True,43098
181.357299,23.900992,True,487779
238.726271,3.750567,False,678266
23.14447242621111,3.764833239628111,True,21028
146.594925,19.659672,False,708897
357.657532,10.040062,False,1225513
161.351805,18.222114,True,457665
260.843364,57.547733,True,287290
205.64424,49.80722,False,367
8.612831897326771,-0.4347055903542012,True,8099
145.204284,45.349579,True,50315
213.049439,-17.011862,False,1112788
220.0275434733706,33.351001608983566,True,116758
338.84436,-5.610551,False,1141243
123.68067,35.135299,False,644855
251.312469,15.413042,False,1128894
232.475259,11.74739,True,568987
343.14375,-27.613055555555555,False,1045277
181.850636,24.12388,True,488530
313.792938,-0.7813680000000001,False,1133812
38.24926599999998,-4.9492286,True,29532
221.89912400000003,30.867548,False,1115817
230.790091,48.396641,True,129635
160.088311,41.576289,True,455692
141.463155,3.845354,False,422579
168.725021,-14.459985,False,1173846
184.720817,-2.487186,True,88245
201.262592,33.872611,True,521790
182.344245,11.601234,False,489193
129.170593,19.743839,False,1080044
203.543558,17.200032999999998,False,667342
173.882195,39.66779,True,82308
33.957607,5.023559,True,1071452
194.214689,5.585007,True,506387
194.34168,36.90832,True,1227816
21.293119,1.744853,False,1064982
142.944794,15.658048,False,1083625
250.217026,18.554375,False,1198346
206.901068,62.588767,False,667837
262.041321,7.774164999999999,False,1202720
354.032162,-9.026843,False,692610
170.952682,-8.516934,False,1174146
234.350983,37.484119,False,1122677
357.564545,36.146351,True,731306
213.91295229675688,52.27346747572847,False,793135
154.378062,9.026165,True,441686
8.075396068582544,0.1353658902291223,True,7563
47.12916666666667,-28.97083333333333,True,183169
38.752923139089326,-46.72529609098618,True,316673
217.210938,34.717163,False,1182090
235.61065,9.481502,True,577223
151.64966,-2.241067,False,653058
293.0738981393454,68.59213270620096,True,286235
198.96805452973985,51.00533357320281,True,102317
110.628715,40.501502,True,395167
150.94228700000005,9.754591,True,435658
6.551125,30.050497,False,1058503
190.421158,-1.071445,True,335108
22.168652,10.520444,False,1065451
311.816914,-6.81695,False,627959
289.0606767297935,-24.131798708711123,True,347572
124.715479,10.771286,True,402876
287.189423,63.666077,False,1131790
249.272272,13.876574,False,684036
195.356064,39.838936,False,1105121
203.948068,10.431046,True,526781
199.4545833333333,0.5733333333333335,False,1035242
156.02198037072736,8.044034343191312,True,63487
3.905824,-7.96726,False,693863
16.100616754842292,19.84664954507905,True,14260
332.704895,-2.338311,False,1219604
5.37858,-5.679762,False,1148643
158.741986324621,42.51410968922083,True,67940
74.886407080813,-49.85534247796,True,369653
317.220795,2.18589,False,1214833
216.95857200000003,33.719482,False,1180885
150.735062,25.606531,False,1086272
192.665379,38.576948,True,502390
200.154613,-0.967226,True,103628
197.919342,33.033924,False,1176290
182.928308,13.292964,False,489968
33.907417398210555,-5.9059522250628165,True,27192
224.498132,43.800293,False,671493
16.871377697869775,3.416366677868236,True,14955
125.30109052772455,20.89626040360535,True,372705
20.716865,-0.07915,True,18741
3.230746,25.190287,False,693590
6.443997,22.342012,False,1058407
196.611692,49.130719,True,511383
193.831532,39.37146,False,505365
28.235176522624933,-82.03460661100839,True,312757
167.016875,14.831368,False,466928
201.31134,4.579577,True,1108404
242.537091,17.478069,False,680901
338.6013886068341,30.38199771854976,True,262021
163.46461499999995,-1.142192,False,1046434
112.59088296030936,4.460087984180973,True,230748
183.649802,24.908611,False,661892
131.565819,52.681671,True,411873
167.04294,15.884985999999998,True,76832
49.624590714808,-59.703954856413,True,361260
168.647881,29.289191,True,469108
337.48,-30.38944444444445,True,1041535
182.656968,67.065704,False,489576
217.18174700000003,34.514656,False,1181965
172.610988,41.888099,True,81308
188.97707669647525,63.124555531928216,True,89708
205.569056,9.036386,True,528684
32.31661859053338,-38.30902818709529,True,168758
200.115153,32.019437,True,103585
143.858389,42.968229,True,49195
95.811423030877,-17.782760254663,False,368098
191.0867420814673,-10.573580368105477,True,209724
190.7491895324968,-10.29822331163342,True,217545
214.92466045684608,53.07226778709446,False,800495
111.57225565280068,-61.16927917381479,True,163495
172.273727,4.153579,False,1096910
6.90597,20.070732,False,1058778
318.977936,18.723574,False,1215367
207.7401979418699,23.42874561642552,True,109409
167.37958799999996,15.033052,False,467381
253.417358,14.005285999999998,False,1199988
155.535244,57.918589,False,654326
195.242966,49.808498,False,1105068
199.177905,28.132709,True,516433
194.039475,42.26247,False,1104360
115.274157,16.640235,False,643575
201.271805,52.18243,False,1176625
175.61134517986346,16.743180188771266,True,83904
161.136749,6.5022400000000005,True,360222
327.7808543163373,69.64499837184215,True,293875
359.3891139323516,9.898804505620538,True,161013
136.10159,10.354295,False,648205
326.890836,-1.185497,False,691756
21.947084187803288,2.419903505896817,True,19816
202.220799,-0.190003,False,523957
173.776026,41.341352,True,82226
214.63185755653268,52.85083899402525,False,799099
254.3273723820357,17.346569813757096,True,251184
191.1435,16.079098000000002,False,498907
177.012421,13.607499,False,1174639
225.682806,38.980262,True,124169
290.88939794407656,70.05222751580663,True,296325
202.157864,39.442057,False,523826
351.504516,-10.098797,True,637214
149.580652,23.11067,True,433679
196.287112,21.680997,True,510762
195.617677,-0.613622,False,509511
218.58181800000003,33.557438,False,1188502
325.931816,-8.130230000000001,False,691620
220.604004,0.362861,True,543734
176.87438600000004,0.5757220000000001,False,481736
141.24390186454025,2.5105563017166794,False,708612
256.890625,-10.95304,False,1201468
5.8350839999999975,-7.494821000000001,True,694951
281.36159535287226,-42.37422253357271,True,326440
173.07756,-1.578997,False,1097217
352.3399654858144,-47.63600561244368,True,319298
3.411804577592875,30.2730008068148,False,1537
109.05948296206088,-60.42582378286661,True,299489
136.33171886685878,34.08523263006955,True,353912
127.51837932695848,16.90554590896124,True,38822
103.78045340729456,31.38739349384763,True,263823
146.168069,30.392235,True,429306
232.1570531149944,-23.567236331689102,True,192715
357.797882,-9.161216,True,1146699
120.972536,30.776695,True,398376
245.76297,16.377682,False,1196765
154.17216499999995,33.040947,False,1087832
164.709396,30.321541,True,463512
207.39563,-5.874703,True,713779
243.678916,17.467345,False,681381
20.38596,8.940211999999997,False,1064506
355.845703,34.336956,False,1145424
216.725937,34.520672,False,1179888
292.9930231918308,11.161567830325495,False,342447
214.4235180831136,52.5574485221314,False,795508
175.998379,45.87221,False,480559
13.567906,-9.563055,True,389171
330.778015,45.380432,False,1219238
226.48094866890645,34.92791523180777,True,276588
165.952438,-1.574805,False,1093767
337.24990520378134,22.154916396926463,True,155306
47.70711849358626,-15.7337407783261,True,203561
67.2102689,16.166031699999998,True,382867
163.700742,32.174192,True,73843
247.296585,-0.7034,False,1197210
127.455556,32.993258000000004,True,408206
249.61162,-1.05725,True,145326
160.238521,20.059949,False,655890
172.48736572265625,-8.675399780273438,True,81210
239.598436,0.231345,False,589253
237.727299,54.973719,True,583550
0.037797,36.448906,False,693117
163.9999699456857,-4.876823199529783,True,360696
45.00235,3.291315,False,1073558
193.294769,2.232926,False,1103890
217.538895,34.069664,False,1183515
354.890381,47.584423,False,1223754
236.196258,29.481562,False,1123694
129.48228500000002,-0.501923,False,1045574
191.803006,61.054283,True,93274
18.782278,-8.050717,False,1063692
112.04423370987776,-79.51307729144585,True,304737
356.1511,-56.080833,True,327206
337.31829705048506,45.24269113750519,True,280812
324.119659,20.338352,False,1137045
214.4473773226929,52.54056751077725,False,795511
8.49747,0.041674,True,7963
176.685928,2.637907,False,1098475
224.105742,48.825845,True,552841
221.371765,17.45253,False,1115500
198.3447830659088,49.45335777181856,True,101683
244.648067,18.872523,False,681720
212.542671,2.916521,False,535981
143.6546041834761,5.4992211815290695,True,48992
188.653349,61.270049,True,495196
223.511368,20.812855,True,1117108
7.515833333333332,-28.23694444444445,True,1038514
355.232084,-8.703214,True,638266
242.505136,35.909575,True,597279
61.357043,-4.682677,True,394839
21.982138,3.729278,False,699837
96.56617251471404,-27.92175371976769,True,189795
162.517151,4.098096,False,1173086
256.94979900000004,60.410538,False,1201488
38.55145542235666,-2.9417454126007963,True,29629
248.501379,29.608306,False,683639
214.7152127006348,52.843966875749175,False,798954
335.673870230032,22.65226213416704,True,155071
325.8343990161424,68.80081554865568,True,287668
355.480102,16.16114,False,1145160
213.91740503269608,13.528000767578147,True,735770
324.8269180000001,0.86425,False,691423
19.595209,-1.085434,True,17476
246.088594,15.604803,False,682353
23.882011145212484,-13.524146395740065,True,219943
338.85791697276534,20.83632830073731,True,155881
162.25331599999996,32.778753,True,72159
246.58867200000003,55.79987,False,604757
124.467497,21.633811,True,402353
200.876811,2.155764,True,520860
314.25035370883893,-4.888936756082472,True,736969
250.771953,19.611993,True,145962
239.667935,33.476296999999995,False,678934
208.583466,-6.423078,False,1110822
254.198327,18.803228,True,617637
143.755177,16.12874,True,426281
225.312536,22.612716,False,555466
165.877899,16.339959,False,465333
238.483977,15.845194,True,137686
337.412384,29.057892,False,1140887
154.539059,29.018387,False,653954
164.04145400000004,51.012703,False,462270
332.630737,-0.473847,False,1049740
244.281654,16.128159,True,600367
8.960702000000003,-20.035843,True,696390
246.954265,16.272009,False,605614
3.8137537140194127,-27.542728565911627,True,734630
127.72401200000002,12.258524,True,408667
154.948059,13.638207,False,1088250
174.603073,3.861834,False,1097837
359.798964,13.776307999999998,True,161133
240.215209,19.43419500000001,False,679317
14.732636,-9.29761,True,389452
184.024754,10.296416,False,661967
348.2385511318364,31.51089041361817,True,157307
181.007939,3.244904,False,661127
200.295686,4.75563,False,519276
254.31999597967152,20.03381623356736,True,147642
123.65279,35.832483,True,400875
209.188263,-5.228185,False,1177161
254.331666,19.442457,False,685834
157.422394,27.547837,False,655055
218.231018,34.128555,False,1186740
212.181364,32.281223,True,112433
127.462886,15.614261,True,251110
157.193046,6.128439,True,449121
3.77841417903676,-30.409416463505373,True,332933
214.0719700411261,52.14250162202644,False,791837
313.213038,-7.074172,False,688883
145.394174,10.588537,True,50466
235.085301599142,-28.816988625263,True,188084
334.89717995462684,-16.403569247470458,True,208211
62.649461,-4.212467,True,394978
219.42833333333337,-0.9736111111111112,False,1034109
5.144119782646102,33.230180458232034,True,3313
28.780454511974,33.917916295694,True,350737
17.516944846345613,19.434208894558253,True,15486
214.5852251956973,53.15086500930306,True,115015
217.086789,-2.155365,False,808722
232.857027,48.368059,True,131600
28.574912330900244,-41.86573255250881,True,173249
221.287875,2.500275,False,545242
48.33708333333333,-29.00055555555556,False,1041082
344.7553247821312,37.72977481753336,True,273999
172.982376,-3.416343,False,711314
144.920776,32.062645,False,1084335
214.02740320308484,52.376969622488325,False,794189
216.728729,34.49836,False,1179901
